timestamp,participant,experiment,condition,trial,mode,response_format,n_items,interval_s,delay_s,sequence,response,free_correct_n,free_accuracy,serial_correct_n,serial_accuracy,start_accuracy,middle_accuracy,end_accuracy,primacy_index,recency_index,wm_questions,wm_correct,tap_count,chunk_label
2026-09-14T03:11:01,Seb,serial_recall,capacity_n9,12,visual,letters,9,3.0,0,F || G || D || Q || H || O || Q || E || F,F || D || G || Q || H || O || Q || E || T,8,0.888889,6,0.666667,0.833333,1.0,0.833333,-0.166667,-0.166667,0,0,0,
2026-09-14T03:23:02,Seb,serial_recall,baseline,1,visual,letters,12,3.0,0,J || A || S || E || S || G || G || A || F || P || N || A,J || A || S || E || S || G || G || A || F || P || N || A,12,1.0,12,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,
2026-09-14T03:23:57,Seb,serial_recall,baseline,2,visual,letters,12,3.0,0,F || U || P || B || E || G || I || F || C || H || K || U,F || U || P || B || E || G || I || F || C || H || K || E,11,0.916667,11,0.916667,0.875,1.0,0.875,-0.125,-0.125,0,0,0,
2026-09-14T03:24:45,Seb,serial_recall,baseline,3,visual,letters,12,3.0,0,X || J || J || X || R || U || C || X || I || P || U || A,X || J || J || X || R || U || X || X || I || P || U || A,11,0.916667,11,0.916667,1.0,0.75,1.0,0.25,0.25,0,0,0,
2026-09-14T03:25:38,Seb,serial_recall,baseline,4,visual,letters,12,3.0,0,L || E || B || N || A || V || S || K || T || U || C || S,L || E || B || N || A || V || S || K || T || U || C || U,11,0.916667,11,0.916667,1.0,0.875,0.875,0.125,0.0,0,0,0,
2026-09-14T03:26:35,Seb,serial_recall,baseline,5,visual,letters,12,3.0,0,C || W || D || T || J || J || N || F || Q || I || Z || M,C || W || N || F || J || J || C || W || Q || M || Z || O,9,0.75,6,0.5,0.5,1.0,0.75,-0.5,-0.25,0,0,0,
2026-09-14T03:28:37,Seb,serial_recall,finger_tapping,1,visual,letters,12,3.0,0,F || J || S || U || S || J || B || H || H || K || Z || C,F || J || S || U || S || J || B || H || H || K || U || C,11,0.916667,11,0.916667,1.0,1.0,0.75,0.0,-0.25,0,0,144,
2026-09-14T03:29:50,Seb,serial_recall,finger_tapping,2,visual,letters,12,3.0,0,O || Y || N || S || K || K || W || G || K || L || S || A,O || Y || N || S || K || K || W || G || K || W || A || J,10,0.833333,9,0.75,0.875,1.0,0.625,-0.125,-0.375,0,0,157,
2026-09-14T03:30:52,Seb,serial_recall,finger_tapping,3,visual,letters,12,3.0,0,R || P || F || V || U || O || S || L || Y || Q || H || E,R || P || F || V || U || O || S || S || J || Q || H || E,10,0.833333,10,0.833333,1.0,0.75,0.75,0.25,0.0,0,0,149,
2026-09-14T03:31:41,Seb,serial_recall,finger_tapping,4,visual,letters,12,3.0,0,K || R || Z || S || R || Z || O || P || N || A || G || S,K || R || Z || S || R || Z || O || P || N || A || G || S,12,1.0,12,1.0,1.0,1.0,1.0,0.0,0.0,0,0,159,
2026-09-14T03:32:40,Seb,serial_recall,finger_tapping,5,visual,letters,12,3.0,0,O || A || Q || R || K || J || D || T || I || A || U || F,O || A || Q || R || K || J || T || I || A || U || F || T,11,0.916667,6,0.5,1.0,0.75,1.0,0.25,0.25,0,0,153,
2026-09-14T03:34:50,Seb,serial_recall,articulatory_suppression,1,visual,letters,12,3.0,0,L || W || H || D || V || W || H || G || K || V || X || I,L || O || W || U || C || W || G || J || A || L || X || I,6,0.5,4,0.333333,0.5,0.5,0.5,0.0,0.0,0,0,0,
2026-09-14T03:35:54,Seb,serial_recall,articulatory_suppression,2,visual,letters,12,3.0,0,Y || V || Z || E || L || I || O || P || Z || B || J || S,Y || V || L || U || J || O || P || G || K || L || J || S,7,0.583333,4,0.333333,0.5,0.75,0.5,-0.25,-0.25,0,0,0,
2026-09-14T03:36:47,Seb,serial_recall,articulatory_suppression,3,visual,letters,12,3.0,0,T || X || X || P || O || U || Q || L || R || N || N || F,T || X || X || K || A || P || I || N || E || F || N || F,7,0.583333,5,0.416667,1.0,0.0,0.75,1.0,0.75,0,0,0,
2026-09-14T03:37:39,Seb,serial_recall,articulatory_suppression,4,visual,letters,12,3.0,0,O || L || U || Y || A || J || B || G || Z || V || L || N,O || U || Y || A || J || J || W || B || D || V || N || O,8,0.666667,3,0.25,0.75,0.75,0.5,0.0,-0.25,0,0,0,
2026-09-14T03:38:43,Seb,serial_recall,articulatory_suppression,5,visual,letters,12,3.0,0,P || E || O || V || O || R || T || G || Y || I || S || S,P || E || O || V || N || M || S || J || Z || I || S || S,7,0.583333,7,0.583333,0.875,0.125,0.75,0.75,0.625,0,0,0,
2026-09-15T05:53:22,Seb,idiom_serial_recall,fake_idioms,1,visual,phrases,12,3.0,0,at gaa med hovedet under armen || at saette sejl i modvind || at have begge foedder paa samme trin || at saette sin hat efter vinden || at slaa soem i taagen || at vende koppen paa hovedet || at traekke stigen op foer man er paa taget || at have vinden under skjorten || at haenge hatten paa den forkerte knage || at gaa med skeen i den forkerte gryde || at kaste hatten foer festen || at staa med begge ben i samme stoevle,at have hovete mod vinden || q || q || q || q || q || q || qq || q || q || q || at gaa med begge ben i samme stoevle,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,
2026-09-15T05:54:30,Seb,idiom_serial_recall,fake_idioms,2,visual,phrases,12,3.0,0,at staa med naesen i postkassen || at traekke gardinet for tidligt || at saette ild til sin egen stige || at traekke stigen op foer man er paa taget || at have begge foedder paa samme trin || at saette sin hat efter vinden || at have begge haender i honningkrukken || at gaa rundt om den samme sten || at have en raev i rygsaekken || at have grus i maskineriet || at have sand mellem taenderne || at gaa med vinden i lommen,q || q || q || q || q || q || q || q || q || at have grus i maskineriet || at have sand mellem lommerne || at have vind i haare,1,0.083333,1,0.083333,0.0,0.0,0.25,0.0,0.25,0,0,0,
2026-09-15T05:55:41,Seb,idiom_serial_recall,fake_idioms,3,visual,phrases,12,3.0,0,at faa regn i stoevlerne || at traekke gardinet for tidligt || at have for mange noegler i lommen || at holde doeren med albuen || at slaa knude paa sin egen hale || at traekke taeppet over hovedet || at slaa hul i sin egen paraply || at traekke stigen op foer man er paa taget || at gaa med gaflen i suppen || at have begge haender i honningkrukken || at saette ild til sin egen stige || at have sand mellem taenderne,at gaa med regn i stoevlerne || q || q || q || q || q || q || q || at saette ildt til sin egen stige || q || q || at have sand mellem taenderne,1,0.083333,1,0.083333,0.0,0.0,0.25,0.0,0.25,0,0,0,
